Order_ID,Order_Date,Product,Category,Sales,City
ORD78035,2025-07-11,Bird Food,Food,1393.04,Unknown
ORD25421,2025-11-22,Pet Feeding Bowl,Accessories,4368.73,Mumbai
ORD27835,2024-09-02,Unknown Product,Accessories,4399.59,Coimbatore
ORD42383,2025-05-15,Fish Food,Food,2976.46,Mumbai
ORD26031,2025-04-21,Dog Leash,Accessories,2799.62,Chennai
ORD82984,2025-05-14,Pet Carrier,Habitat,4298.82,Delhi
ORD97298,2025-03-18,Dog Shampoo,Grooming,2020.78,Ahmedabad
ORD31659,2026-01-14,Unknown Product,Accessories,816.16,Coimbatore
ORD78010,2024-11-30,Fish Food,Food,340.49,Ahmedabad
ORD93540,2025-10-06,Chew Toy,Toys,0,Bangalore
ORD31715,2025-05-27,Dog Toy Ball,Toys,2955.08,Mumbai
ORD46755,2025-04-21,Dog Collar,Accessories,1135.65,Visakhapatnam
ORD34940,2024-03-16,Dog Collar,Accessories,2556.8,Pune
ORD25644,2024-10-17,Pet Feeding Bowl,Accessories,4275.95,Kolkata
ORD21808,2025-08-13,Cat Toy Mouse,Toys,0,Pune
ORD57221,2025-09-07,Dog Leash,Accessories,2014.61,Ahmedabad
ORD76786,2024-12-27,Cat Collar,Accessories,0,Visakhapatnam
ORD32782,2024-11-17,Cat Shampoo,Grooming,3493.6,Hyderabad
ORD11244,2025-08-23,Chew Toy,Toys,1704.59,Pune
ORD99514,2025-06-20,Fish Food,Food,0,Delhi
ORD75339,2025-02-11,Fish Food,Food,302.2,Delhi
ORD57934,2024-05-12,Dog Shampoo,Grooming,3984.33,Chennai
ORD65149,2025-01-08,Fish Tank,Habitat,2252.57,Chennai
ORD16480,2025-09-30,Pet Blanket,Accessories,3428.96,Delhi
ORD80078,2025-08-12,Bird Food,Food,3335.26,Unknown
ORD34175,2025-08-31,Bird Cage,Habitat,2757.63,Delhi
ORD42003,2024-06-06,Bird Food,Food,1012.98,Delhi
ORD86246,2025-01-19,Fish Tank,Habitat,2804.36,Hyderabad
ORD72207,2024-09-23,Pet Feeding Bowl,Accessories,1108.95,Mumbai
ORD33063,2025-07-04,Dog Food,Food,3983.19,Delhi
ORD50561,2025-06-02,Dog Toy Ball,Toys,1093.09,Unknown
ORD45441,2024-11-30,Dog Collar,Accessories,3808.66,Chennai
ORD39912,2024-10-12,Pet Grooming Brush,Grooming,2125.77,Unknown
ORD41153,2025-06-14,Bird Food,Food,3510.68,Coimbatore
ORD85118,2026-02-24,Pet Feeding Bowl,Accessories,4563.87,Pune
ORD55988,2025-12-13,Cat Food,Food,2795.07,Bangalore
ORD48174,2024-08-21,Fish Food,Food,3974.95,Bangalore
ORD32399,2024-07-29,Cat Toy Mouse,Toys,3279.09,Kolkata
ORD62229,2025-10-14,Pet Feeding Bowl,Accessories,916.07,Pune
ORD61360,2026-01-12,Pet Bed,Accessories,3084.16,Hyderabad
ORD28219,2024-05-27,Pet Grooming Brush,Grooming,1623.04,Chennai
ORD64562,2025-07-14,Bird Food,Food,4638.22,Mumbai
ORD34307,2024-06-25,Pet Feeding Bowl,Accessories,871.38,Unknown
ORD66513,2024-12-26,Fish Food,Food,528.94,Delhi
ORD31922,2025-09-07,Bird Cage,Habitat,2338.87,Mumbai
ORD56684,2024-03-21,Dog Shampoo,Grooming,2022.57,Ahmedabad
ORD13350,2025-03-06,Dog Shampoo,Grooming,3041.66,Unknown
ORD73567,2025-01-28,Pet Bed,Accessories,1734.76,Mumbai
ORD12642,2025-04-15,Cat Toy Mouse,Toys,4638.64,Coimbatore
ORD75161,2025-09-07,Dog Leash,Accessories,3073.07,Hyderabad
ORD38843,2025-12-30,Dog Food,Food,3263.45,Delhi
ORD32254,2024-12-19,Fish Tank,Habitat,800.93,Unknown
ORD54240,2025-03-07,Pet Feeding Bowl,Accessories,3555.04,Hyderabad
ORD36647,2025-06-03,Cat Shampoo,Grooming,3935.26,Delhi
ORD10185,2026-08-03,Cat Collar,Accessories,850.58,Unknown
ORD75885,2025-02-06,Dog Leash,Accessories,0,Bangalore
ORD98884,2025-04-03,Fish Food,Food,1020.77,Visakhapatnam
ORD52847,2025-02-23,Pet Carrier,Habitat,3896.95,Delhi
ORD46510,2024-10-15,Dog Collar,Accessories,1188.72,Delhi
ORD94173,2024-09-29,Dog Collar,Accessories,427.18,Mumbai
ORD82003,2024-06-27,Fish Tank,Habitat,4789.18,Ahmedabad
ORD32383,2024-12-21,Pet Nail Clipper,Grooming,4433.35,Chennai
ORD49075,2024-06-23,Pet Bed,Accessories,2999.65,Visakhapatnam
ORD65213,2025-07-02,Dog Toy Ball,Toys,4111.32,Mumbai
ORD82599,2025-06-25,Cat Collar,Accessories,2476.35,Delhi
ORD14855,2026-03-08,Dog Toy Ball,Toys,1644.29,Visakhapatnam
ORD31028,2025-07-10,Fish Tank,Habitat,1353.63,Pune
ORD19717,2024-10-01,Cat Shampoo,Grooming,4757.19,Pune
ORD80436,2024-04-11,Dog Collar,Accessories,4444.47,Kolkata
ORD44944,2025-07-01,Fish Food,Food,2640.95,Ahmedabad
ORD98578,2024-07-09,Dog Collar,Accessories,3497.53,Visakhapatnam
ORD76173,2024-03-10,Fish Tank,Habitat,3749.89,Hyderabad
ORD97473,2024-03-14,Dog Leash,Accessories,3320.31,Visakhapatnam
ORD47005,2025-08-02,Bird Cage,Habitat,321.39,Visakhapatnam
ORD67777,2024-06-29,Pet Blanket,Accessories,2949.46,Coimbatore
ORD30709,2025-12-27,Pet Grooming Brush,Grooming,3367.21,Mumbai
ORD71009,2024-11-02,Fish Food,Food,4470.46,Visakhapatnam
ORD46916,2025-09-06,Cat Shampoo,Grooming,1282.55,Ahmedabad
ORD26737,2025-01-30,Pet Blanket,Accessories,2373.43,Visakhapatnam
ORD58187,2024-11-01,Pet Bed,Accessories,3238.53,Bangalore
ORD81453,2024-12-16,Bird Food,Food,2481.59,Pune
ORD33966,2025-05-20,Bird Cage,Habitat,0,Coimbatore
ORD73787,2024-11-04,Dog Leash,Accessories,533.44,Visakhapatnam
ORD93260,2025-10-09,Fish Tank,Habitat,1894.46,Pune
ORD25526,2024-10-07,Dog Food,Food,1747.54,Unknown
ORD72500,2024-04-12,Pet Bed,Accessories,3515.94,Visakhapatnam
ORD87233,2024-09-03,Cat Toy Mouse,Toys,1175.34,Visakhapatnam
ORD34127,2025-05-31,Cat Toy Mouse,Toys,1043.51,Pune
ORD82348,2025-04-04,Pet Grooming Brush,Grooming,2225.31,Bangalore
ORD45902,2025-04-02,Fish Food,Food,3403.86,Delhi
ORD63180,2024-12-18,Cat Toy Mouse,Toys,1959.84,Ahmedabad
ORD98465,2024-06-15,Cat Food,Food,1481.79,Hyderabad
ORD96085,2025-11-22,Pet Nail Clipper,Grooming,1866.24,Pune
ORD30550,2025-09-09,Pet Bed,Accessories,1233.12,Ahmedabad
ORD87881,2025-08-05,Bird Food,Food,2376.82,Visakhapatnam
ORD97645,2025-08-03,Bird Food,Food,1793.59,Chennai
ORD47308,2024-06-28,Cat Shampoo,Grooming,644.67,Pune
ORD81622,2025-10-31,Pet Bed,Accessories,4329.75,Mumbai
ORD22805,2026-02-22,Dog Collar,Accessories,3978.9,Coimbatore
ORD21692,2024-04-15,Bird Food,Food,3205.93,Delhi
ORD75214,2024-08-04,Dog Toy Ball,Toys,2977.25,Delhi
ORD75861,2024-12-16,Bird Food,Unknown,2514.55,Kolkata
ORD71506,2024-09-26,Dog Collar,Accessories,4494.04,Mumbai
ORD58731,2026-01-24,Cat Toy Mouse,Toys,4556.1,Unknown
ORD79812,2026-10-03,Unknown Product,Food,4026.21,Pune
ORD51477,2025-04-30,Cat Shampoo,Grooming,3050.04,Kolkata
ORD77587,2025-06-12,Pet Bed,Accessories,1326.61,Kolkata
ORD53747,2025-09-08,Dog Toy Ball,Toys,2432.15,Bangalore
ORD47515,2024-06-18,Cat Food,Food,1366.5,Ahmedabad
ORD83403,2024-09-11,Pet Blanket,Accessories,2048.93,Pune
ORD61025,2025-12-04,Fish Food,Food,212.87,Bangalore
ORD69016,2025-09-01,Fish Tank,Habitat,3867.76,Coimbatore
ORD69923,2025-04-12,Dog Leash,Accessories,2984.42,Kolkata
ORD81690,2024-02-09,Dog Toy Ball,Toys,1070.85,Pune
ORD75828,2024-09-07,Chew Toy,Toys,2145.01,Coimbatore
ORD71740,2026-01-20,Bird Cage,Habitat,2787.64,Kolkata
ORD50914,2024-08-26,Dog Food,Food,2365.07,Kolkata
ORD95319,2024-10-07,Bird Food,Food,4613.72,Ahmedabad
ORD49984,2026-02-22,Fish Food,Food,2332.34,Bangalore
ORD29063,2025-05-25,Fish Tank,Habitat,2811.52,Mumbai
ORD76592,2025-05-19,Fish Tank,Habitat,3419.84,Hyderabad
ORD84586,2024-06-13,Unknown Product,Accessories,1055.24,Pune
ORD19225,2025-12-19,Dog Leash,Accessories,4004.63,Mumbai
ORD47376,2024-02-09,Bird Cage,Habitat,1189.11,Kolkata
ORD90374,2025-01-24,Chew Toy,Toys,3542.41,Pune
ORD36343,2025-04-08,Fish Tank,Habitat,661.63,Kolkata
ORD23908,2025-07-21,Cat Toy Mouse,Toys,2445.4,Kolkata
ORD94896,2024-12-28,Dog Collar,Accessories,1477.1,Delhi
ORD10048,2026-02-18,Unknown Product,Grooming,2539.48,Delhi
ORD53889,2024-05-20,Dog Food,Food,4383.31,Mumbai
ORD20809,2025-01-25,Dog Leash,Unknown,738.72,Mumbai
ORD73731,2024-06-05,Dog Toy Ball,Toys,2406.34,Visakhapatnam
ORD25088,2024-10-08,Pet Feeding Bowl,Accessories,2400.34,Hyderabad
ORD91094,2025-04-23,Pet Bed,Accessories,4363.59,Bangalore
ORD83394,2025-02-11,Pet Grooming Brush,Grooming,392.09,Chennai
ORD17020,2024-08-18,Dog Shampoo,Grooming,3404.69,Bangalore
ORD85597,2025-03-29,Chew Toy,Toys,2012.3,Unknown
ORD91771,2025-10-23,Pet Carrier,Habitat,1916.73,Pune
ORD29772,2024-03-20,Fish Food,Food,1809.7,Coimbatore
ORD62696,2025-07-07,Dog Collar,Accessories,2025.98,Ahmedabad
ORD11720,2026-01-09,Pet Blanket,Accessories,3963.6,Kolkata
ORD95123,2024-03-20,Dog Toy Ball,Toys,433.23,Chennai
ORD19930,2025-11-17,Dog Food,Food,592.44,Delhi
ORD86370,2026-02-15,Pet Bed,Accessories,4850.58,Visakhapatnam
ORD35350,2024-04-02,Cat Shampoo,Grooming,1888.88,Chennai
ORD54500,2026-02-03,Pet Grooming Brush,Grooming,1464.36,Visakhapatnam
ORD99380,2025-12-01,Dog Leash,Accessories,4205.25,Ahmedabad
ORD80755,2025-02-22,Pet Feeding Bowl,Accessories,339.76,Delhi
ORD38524,2024-08-16,Dog Collar,Accessories,492.71,Delhi
ORD52129,2024-08-19,Pet Carrier,Habitat,3558.93,Mumbai
ORD19344,2025-08-09,Unknown Product,Habitat,3465.23,Coimbatore
ORD38470,2024-10-31,Fish Food,Food,4604.54,Mumbai
ORD74964,2025-06-26,Pet Blanket,Accessories,0,Pune
ORD94470,2025-04-01,Pet Feeding Bowl,Accessories,777.42,Visakhapatnam
ORD90461,2026-12-01,Bird Food,Food,4980.87,Bangalore
ORD57623,2025-10-13,Pet Bed,Accessories,2151.86,Chennai
ORD33346,2024-09-04,Dog Leash,Accessories,3284.95,Bangalore
ORD76954,2024-10-06,Pet Grooming Brush,Grooming,2062.35,Hyderabad
ORD74125,2024-11-20,Dog Toy Ball,Toys,3032.12,Pune
ORD85598,2025-10-19,Dog Shampoo,Unknown,4425.91,Ahmedabad
ORD60489,2024-10-19,Unknown Product,Food,4114.6,Visakhapatnam
ORD75566,2024-04-04,Pet Nail Clipper,Grooming,4880.39,Chennai
ORD76798,2025-01-03,Cat Food,Food,1534.11,Visakhapatnam
ORD46906,2024-05-07,Bird Cage,Habitat,3126.45,Delhi
ORD24926,2025-05-03,Dog Collar,Accessories,1936.21,Mumbai
ORD15597,2025-10-04,Dog Food,Food,348.18,Kolkata
ORD22359,2024-05-06,Cat Food,Food,2464.23,Ahmedabad
ORD19241,2024-05-13,Chew Toy,Toys,558.18,Pune
ORD42766,2025-02-19,Cat Toy Mouse,Toys,2781.33,Coimbatore
ORD59870,2025-07-10,Dog Leash,Accessories,2552.03,Coimbatore
ORD42163,2025-02-01,Pet Nail Clipper,Grooming,618.12,Kolkata
ORD74526,2025-12-11,Unknown Product,Grooming,219.03,Coimbatore
ORD70841,2025-11-14,Unknown Product,Grooming,2519.32,Bangalore
ORD38992,2025-12-25,Cat Collar,Accessories,3364.06,Coimbatore
ORD60784,2025-02-18,Cat Food,Food,1081.38,Delhi
ORD90176,2025-10-10,Unknown Product,Accessories,3371.84,Hyderabad
ORD63689,2024-05-07,Cat Toy Mouse,Toys,2567.19,Coimbatore
ORD52086,2025-11-14,Fish Tank,Habitat,2114,Bangalore
ORD80049,2024-03-27,Pet Carrier,Habitat,4472.4,Visakhapatnam
ORD84012,2024-03-30,Pet Carrier,Habitat,1167.57,Coimbatore
ORD92375,2025-04-30,Pet Carrier,Habitat,557.73,Hyderabad
ORD83024,2024-04-26,Pet Nail Clipper,Grooming,4383.02,Bangalore
ORD75414,2024-05-17,Bird Food,Food,0,Ahmedabad
ORD20383,2025-10-31,Cat Food,Food,2804.89,Pune
ORD78430,2025-08-11,Pet Carrier,Habitat,0,Ahmedabad
ORD13447,2025-04-12,Cat Shampoo,Grooming,1522.73,Kolkata
ORD58385,2024-07-11,Pet Bed,Accessories,1236.05,Hyderabad
ORD21890,2024-07-18,Dog Collar,Accessories,2839.25,Pune
ORD63283,2024-11-06,Bird Cage,Habitat,1932.3,Visakhapatnam
ORD65596,2024-10-25,Pet Blanket,Unknown,4978.82,Chennai
ORD16788,2024-10-13,Bird Food,Food,2841.12,Bangalore
ORD28985,2026-01-27,Bird Food,Food,2171.09,Hyderabad
ORD86899,2024-11-04,Dog Collar,Accessories,2881.84,Visakhapatnam
ORD39207,2024-11-05,Bird Food,Food,4017.99,Chennai
ORD40937,2026-01-13,Dog Food,Food,1458.97,Kolkata
ORD94995,2025-12-27,Pet Nail Clipper,Grooming,2864.16,Mumbai
ORD97633,2024-07-10,Pet Bed,Accessories,718.85,Chennai
ORD79668,2025-10-26,Cat Food,Food,841.97,Ahmedabad
ORD58233,2024-10-27,Unknown Product,Grooming,4885.57,Chennai
ORD28725,2024-10-17,Dog Toy Ball,Toys,4357.34,Visakhapatnam
ORD72970,2024-08-14,Pet Bed,Accessories,1292.74,Kolkata
ORD94886,2024-11-22,Bird Food,Unknown,2644.99,Pune
ORD95979,2024-07-27,Dog Food,Food,3852.38,Mumbai
ORD56237,2024-12-05,Pet Carrier,Habitat,675.58,Bangalore
ORD93607,2025-04-21,Cat Shampoo,Grooming,545.83,Ahmedabad
ORD88183,2024-11-03,Cat Collar,Accessories,398.92,Ahmedabad
ORD65636,2025-03-19,Pet Feeding Bowl,Accessories,2722.77,Unknown
ORD91576,2025-12-29,Pet Grooming Brush,Grooming,320.24,Visakhapatnam
ORD58909,2024-07-12,Dog Collar,Accessories,2749.61,Bangalore
ORD80546,2026-01-29,Fish Food,Food,3389.74,Mumbai
ORD34078,2024-05-14,Fish Tank,Habitat,4429.45,Chennai
ORD60179,2024-04-04,Pet Nail Clipper,Unknown,1812.62,Ahmedabad
ORD73397,2025-11-14,Pet Blanket,Accessories,2853.5,Pune
ORD22729,2025-10-04,Chew Toy,Toys,3183.08,Hyderabad
ORD79186,2024-03-20,Cat Shampoo,Grooming,4375.62,Coimbatore
ORD31830,2024-11-16,Pet Feeding Bowl,Accessories,406.8,Visakhapatnam
ORD55750,2025-01-02,Dog Leash,Accessories,1876.73,Mumbai
ORD50292,2026-03-05,Cat Toy Mouse,Toys,400.69,Coimbatore
ORD95970,2024-03-28,Dog Toy Ball,Toys,730.88,Bangalore
ORD69148,2025-08-01,Dog Food,Unknown,2319.66,Bangalore
ORD58067,2025-07-03,Pet Carrier,Habitat,4986.76,Unknown
ORD78764,2025-06-22,Pet Blanket,Accessories,3566.06,Ahmedabad
ORD12673,2025-02-24,Pet Blanket,Accessories,4258.62,Chennai
ORD13444,2025-02-06,Fish Food,Food,693.34,Hyderabad
ORD70512,2025-12-26,Cat Shampoo,Grooming,1322.28,Visakhapatnam
ORD98701,2025-09-18,Cat Food,Food,1504.02,Visakhapatnam
ORD99635,2024-04-21,Pet Nail Clipper,Grooming,4080.33,Chennai
ORD79448,2025-08-08,Cat Collar,Accessories,1192.88,Kolkata
ORD79664,2025-08-01,Bird Cage,Habitat,4468.64,Mumbai
ORD73490,2025-02-03,Pet Carrier,Habitat,4144.23,Delhi
ORD22014,2024-05-30,Pet Feeding Bowl,Accessories,4724.3,Ahmedabad
ORD56217,2025-11-28,Pet Grooming Brush,Grooming,2488.6,Pune
ORD87302,2025-01-04,Fish Tank,Habitat,2581.56,Mumbai
ORD76200,2025-06-28,Cat Shampoo,Grooming,2085.54,Kolkata
ORD89869,2024-11-10,Bird Cage,Habitat,4488.8,Kolkata
ORD98086,2024-10-22,Dog Toy Ball,Toys,2063.69,Coimbatore
ORD73208,2025-08-27,Pet Bed,Accessories,357.43,Coimbatore
ORD74783,2025-09-01,Dog Leash,Accessories,933.01,Unknown
ORD70498,2024-11-08,Cat Shampoo,Grooming,1122.33,Chennai
ORD15822,2024-11-28,Pet Blanket,Accessories,2356.23,Bangalore
ORD16387,2024-10-16,Pet Grooming Brush,Grooming,3662.17,Visakhapatnam
ORD78448,2025-05-30,Dog Leash,Accessories,1971.31,Hyderabad
ORD98888,2024-09-25,Cat Food,Food,2205.35,Visakhapatnam
ORD93055,2025-07-12,Pet Grooming Brush,Grooming,3835.23,Visakhapatnam
ORD49085,2024-11-07,Pet Feeding Bowl,Accessories,0,Delhi
ORD54382,2025-01-24,Unknown Product,Food,3796.85,Kolkata
ORD17683,2025-07-05,Dog Leash,Accessories,1337.55,Bangalore
ORD28229,2025-06-07,Bird Cage,Habitat,706.87,Kolkata
ORD23466,2025-05-31,Pet Bed,Accessories,516.12,Coimbatore
ORD97716,2024-05-16,Dog Shampoo,Grooming,4060.44,Mumbai
ORD91339,2026-02-19,Dog Leash,Accessories,3953.3,Bangalore
ORD78759,2025-09-08,Dog Collar,Accessories,202.39,Pune
ORD88593,2026-01-25,Pet Blanket,Accessories,0,Visakhapatnam
ORD36658,2025-06-08,Cat Food,Food,4342.13,Chennai
ORD78692,2025-05-27,Dog Leash,Accessories,1439.23,Pune
ORD97453,2025-12-04,Unknown Product,Habitat,0,Ahmedabad
ORD25798,2025-01-26,Dog Collar,Accessories,2918.07,Ahmedabad
ORD64159,2024-05-05,Fish Food,Food,1455.66,Hyderabad
ORD57712,2024-12-02,Dog Collar,Accessories,3228.29,Kolkata
ORD84136,2026-02-21,Cat Food,Unknown,1197.07,Delhi
ORD10934,2024-09-10,Pet Carrier,Habitat,282.44,Coimbatore
ORD38208,2025-02-26,Cat Collar,Accessories,4646.87,Ahmedabad
ORD90937,2025-05-06,Cat Toy Mouse,Toys,1197.18,Coimbatore
ORD80931,2024-03-11,Pet Blanket,Accessories,4790.33,Chennai
ORD70887,2024-07-11,Fish Tank,Unknown,3598.36,Mumbai
ORD53298,2025-09-21,Unknown Product,Food,4908.4,Hyderabad
ORD96167,2025-06-29,Pet Feeding Bowl,Accessories,4989.37,Delhi
ORD97100,2024-12-02,Dog Shampoo,Grooming,4389.19,Chennai
ORD99461,2025-06-01,Cat Shampoo,Grooming,2148.55,Visakhapatnam
ORD13458,2025-08-30,Dog Toy Ball,Toys,2298.34,Pune
ORD95526,2025-06-16,Cat Collar,Accessories,2023.15,Bangalore
ORD58183,2026-01-09,Bird Cage,Habitat,4611.27,Delhi
ORD28715,2024-11-17,Pet Carrier,Habitat,853.04,Delhi
ORD51786,2024-06-21,Pet Bed,Accessories,478.82,Hyderabad
ORD91538,2025-11-15,Pet Grooming Brush,Grooming,811.97,Coimbatore
ORD35722,2024-08-09,Pet Feeding Bowl,Accessories,3920.3,Kolkata
ORD22435,2026-03-07,Unknown Product,Toys,4441.22,Coimbatore
ORD36141,2025-03-01,Unknown Product,Grooming,937.25,Pune
ORD11218,2025-01-18,Dog Toy Ball,Toys,4977.53,Hyderabad
ORD97112,2024-08-14,Cat Food,Food,3752.86,Visakhapatnam
ORD83366,2025-06-02,Fish Food,Food,3642.63,Delhi
ORD84820,2025-10-23,Fish Food,Unknown,1128.08,Delhi
ORD80509,2025-05-13,Fish Tank,Habitat,2835.52,Mumbai
ORD24781,2024-04-11,Unknown Product,Toys,2200.88,Unknown
ORD93807,2025-06-24,Dog Food,Food,3573.94,Coimbatore
ORD59541,2025-09-25,Cat Toy Mouse,Toys,0,Visakhapatnam
ORD56287,2024-03-15,Fish Tank,Habitat,4861.43,Ahmedabad
ORD34090,2024-07-26,Cat Food,Food,3809.83,Kolkata
ORD29583,2024-04-02,Dog Leash,Unknown,2125.54,Hyderabad
ORD48105,2025-10-03,Dog Food,Food,3345.61,Mumbai
ORD16163,2025-04-18,Pet Feeding Bowl,Accessories,0,Delhi
ORD28020,2025-07-04,Cat Collar,Accessories,3403.9,Bangalore
ORD69573,2025-08-01,Pet Grooming Brush,Grooming,4776.67,Delhi
ORD20292,2025-08-11,Cat Food,Food,3824.31,Ahmedabad
ORD10548,2025-10-21,Pet Carrier,Habitat,874.67,Unknown
ORD11041,2025-01-29,Pet Carrier,Habitat,1480.39,Chennai
ORD93491,2024-05-27,Pet Bed,Accessories,3863.87,Unknown
ORD55440,2024-06-08,Pet Carrier,Habitat,773.61,Kolkata
ORD24563,2024-04-16,Pet Feeding Bowl,Accessories,858.84,Mumbai
ORD51522,2025-06-12,Pet Nail Clipper,Grooming,4495.89,Pune
ORD67864,2024-04-24,Cat Collar,Accessories,4315.62,Visakhapatnam
ORD44754,2024-11-02,Cat Toy Mouse,Toys,1335.37,Visakhapatnam
ORD44296,2025-05-18,Chew Toy,Toys,2046.14,Chennai
ORD85897,2025-08-06,Bird Cage,Habitat,3497.59,Mumbai
ORD84989,2025-07-26,Pet Feeding Bowl,Accessories,2765.51,Bangalore
ORD36411,2024-03-06,Pet Bed,Accessories,2289.88,Ahmedabad
ORD82939,2025-05-15,Unknown Product,Grooming,3833.76,Ahmedabad
ORD89228,2025-08-01,Pet Feeding Bowl,Accessories,4197.9,Coimbatore
ORD80267,2025-04-11,Pet Grooming Brush,Grooming,1713.36,Kolkata
ORD21705,2025-08-30,Pet Carrier,Habitat,3391.43,Pune
ORD33605,2025-11-01,Cat Toy Mouse,Toys,1190.43,Chennai
ORD67737,2025-10-05,Pet Carrier,Habitat,3122.96,Hyderabad
ORD10440,2025-02-07,Dog Collar,Accessories,1583.87,Mumbai
ORD68656,2025-04-27,Dog Leash,Unknown,525.59,Kolkata
ORD48234,2025-02-22,Pet Grooming Brush,Grooming,767.69,Bangalore
ORD28693,2025-04-15,Pet Bed,Accessories,3863.09,Chennai
ORD81788,2024-09-13,Pet Blanket,Accessories,3787.5,Bangalore
ORD28200,2025-09-05,Fish Food,Food,3070.35,Coimbatore
ORD31529,2024-12-29,Cat Food,Food,1360.59,Chennai
ORD54631,2025-05-07,Dog Toy Ball,Toys,4781.37,Ahmedabad
ORD11502,2025-12-09,Fish Tank,Habitat,3912.35,Mumbai
ORD58870,2024-10-16,Dog Toy Ball,Toys,2725,Hyderabad
ORD75077,2024-11-24,Dog Toy Ball,Toys,2300.17,Mumbai
ORD72422,2024-08-13,Pet Bed,Accessories,1886.56,Bangalore
ORD62117,2024-05-09,Pet Nail Clipper,Grooming,1326.2,Kolkata
ORD49172,2024-12-21,Pet Carrier,Habitat,1188.85,Bangalore
ORD68919,2025-12-01,Fish Food,Food,3630.95,Bangalore
ORD31350,2024-09-08,Cat Shampoo,Grooming,4133.04,Chennai
ORD92491,2024-10-27,Dog Shampoo,Grooming,1453.8,Ahmedabad
ORD11172,2025-09-14,Cat Collar,Accessories,2733.17,Chennai
ORD64438,2025-06-07,Pet Carrier,Habitat,1231.07,Coimbatore
ORD57225,2025-05-05,Dog Collar,Accessories,2976.5,Mumbai
ORD30712,2024-07-07,Dog Toy Ball,Toys,0,Coimbatore
ORD39546,2025-12-06,Pet Carrier,Habitat,4565.49,Hyderabad
ORD88921,2025-07-30,Cat Shampoo,Grooming,1267.37,Mumbai
ORD21554,2024-10-25,Cat Shampoo,Grooming,3579.77,Chennai
ORD55875,2025-07-17,Cat Food,Unknown,1171.6,Mumbai
ORD84817,2025-06-29,Cat Collar,Accessories,450.48,Kolkata
ORD42901,2025-10-16,Pet Grooming Brush,Grooming,2811.19,Unknown
ORD87982,2025-05-07,Dog Shampoo,Grooming,1725.55,Kolkata
ORD34097,2024-07-17,Pet Blanket,Accessories,333.95,Bangalore
ORD13867,2025-08-04,Bird Cage,Habitat,4060.59,Ahmedabad
ORD96026,2025-04-22,Dog Collar,Unknown,1804.54,Ahmedabad
ORD45998,2025-05-23,Fish Tank,Habitat,3888.14,Chennai
ORD37782,2024-03-11,Fish Tank,Habitat,2418.4,Bangalore
ORD68382,2026-01-12,Pet Feeding Bowl,Accessories,553.26,Mumbai
ORD58819,2024-12-13,Bird Food,Food,365.34,Bangalore
ORD11905,2024-07-10,Dog Shampoo,Grooming,0,Bangalore
ORD81478,2025-10-07,Pet Blanket,Accessories,3811.09,Ahmedabad
ORD17084,2025-05-20,Bird Cage,Habitat,2586.64,Kolkata
ORD62773,2024-12-18,Dog Collar,Accessories,2933.1,Mumbai
ORD14872,2024-09-29,Dog Food,Food,2978.91,Pune
ORD52551,2024-06-07,Pet Nail Clipper,Grooming,1138.02,Hyderabad
ORD67195,2026-04-01,Dog Shampoo,Grooming,3999.21,Unknown
ORD64715,2025-04-01,Pet Blanket,Accessories,0,Ahmedabad
ORD84049,2024-09-05,Pet Carrier,Habitat,2592.81,Delhi
ORD29410,2026-01-12,Pet Feeding Bowl,Accessories,2518.7,Delhi
ORD43943,2025-03-28,Pet Carrier,Habitat,3154.65,Mumbai
ORD43447,2024-11-16,Cat Shampoo,Grooming,1959.82,Chennai
ORD24061,2025-10-26,Cat Shampoo,Grooming,417.06,Bangalore
ORD23033,2025-11-16,Bird Food,Food,330.86,Kolkata
ORD20651,2025-12-12,Dog Collar,Unknown,274.33,Ahmedabad
ORD26271,2024-08-26,Unknown Product,Toys,0,Kolkata
ORD16409,2025-10-09,Fish Food,Food,3338.56,Bangalore
ORD31582,2024-09-17,Pet Bed,Unknown,3541.85,Bangalore
ORD18584,2024-06-10,Dog Toy Ball,Toys,1494.13,Coimbatore
ORD18400,2026-02-08,Cat Shampoo,Grooming,4022.3,Bangalore
ORD30147,2025-01-13,Pet Bed,Accessories,823.43,Chennai
ORD75667,2024-11-13,Unknown Product,Grooming,732.47,Chennai
ORD71100,2024-09-13,Pet Bed,Accessories,1487.2,Bangalore
ORD11722,2024-05-21,Cat Collar,Accessories,1350.31,Coimbatore
ORD11374,2025-03-12,Fish Tank,Habitat,0,Visakhapatnam
ORD90018,2026-03-05,Pet Grooming Brush,Grooming,3465.5,Coimbatore
ORD51369,2025-12-22,Dog Toy Ball,Toys,0,Visakhapatnam
ORD15460,2025-02-23,Dog Leash,Accessories,2574.62,Mumbai
ORD56127,2025-08-11,Bird Cage,Habitat,2018.09,Pune
ORD23549,2025-08-17,Pet Carrier,Habitat,1792.07,Bangalore
ORD84260,2025-07-19,Cat Collar,Accessories,2846.5,Coimbatore
ORD17281,2026-02-11,Bird Food,Food,4572.44,Hyderabad
ORD41318,2025-11-29,Fish Tank,Habitat,2526.55,Chennai
ORD37206,2026-03-01,Dog Toy Ball,Toys,3407.65,Coimbatore
ORD38646,2025-07-01,Cat Shampoo,Grooming,2724.69,Chennai
ORD19384,2025-01-10,Bird Cage,Habitat,1844.63,Hyderabad
