Order_ID,Order_Date,Product,Category,Sales,City
ORD31388,16-04-2024,Pet Carrier,Habitat,2812.29,Chennai
ORD52379,12-08-2025,Dog Shampoo,Grooming,4126.71,Chennai
ORD48560,25-01-2026,Cat Shampoo,Grooming,2936.49,Ahmedabad
ORD16226,23-01-2026,Cat Shampoo,Grooming,4052.4,Pune
ORD22601,08-09-2024,Bird Cage,Habitat,2432.91,Hyderabad
ORD47262,30-10-2025,Cat Food,Food,465.3,Bangalore
ORD67915,18-06-2025,Dog Food,Food,4153.94,Bangalore
ORD12434,12-01-2025,Chew Toy,Toys,644.3,Kolkata
ORD69747,22-03-2025,Cat Food,Food,4995.32,Kolkata
ORD59795,19-11-2024,Dog Shampoo,Grooming,1041.55,Chennai
ORD21422,18-02-2025,Pet Grooming Brush,Grooming,3949.52,Pune
ORD33825,16-02-2026,Pet Blanket,Accessories,2017.44,Coimbatore
ORD45130,01-05-2025,Cat Shampoo,Grooming,4285.8,Pune
ORD48684,09-02-2025,Dog Collar,Accessories,2178.67,Chennai
ORD30217,10-08-2024,Pet Blanket,Accessories,1110.45,Coimbatore
ORD24817,11-12-2025,Pet Grooming Brush,Grooming,4826.98,Pune
ORD97157,06-05-2024,Pet Grooming Brush,Grooming,1856.77,Hyderabad
ORD28130,08-09-2024,Cat Food,Food,467.72,Hyderabad
ORD56888,03-03-2026,Bird Cage,Habitat,570.89,Visakhapatnam
ORD11825,19-05-2024,Cat Collar,Accessories,1184.21,Pune
ORD46426,15-05-2025,Dog Food,Food,3766.61,Chennai
ORD90804,21-11-2025,Cat Toy Mouse,Toys,997.73,Chennai
ORD85007,30-10-2025,Pet Grooming Brush,Grooming,1330.81,Delhi
ORD71089,03-11-2024,Dog Shampoo,Grooming,3520.83,Hyderabad
ORD24106,28-12-2024,Pet Grooming Brush,Grooming,2299.58,Bangalore
ORD97945,24-11-2024,Fish Food,Accessories,4349.63,Bangalore
ORD22469,24-02-2025,Cat Food,Food,1335.09,Ahmedabad
ORD71872,19-12-2025,Cat Food,Food,501.61,Visakhapatnam
ORD77702,19-11-2025,Pet Feeding Bowl,Accessories,567.17,Pune
ORD89780,31-10-2024,Dog Leash,Accessories,814.88,Kolkata
ORD34620,24-11-2024,Dog Toy Ball,Toys,804.06,Hyderabad
ORD49870,26-04-2024,Cat Food,Food,517.11,Bangalore
ORD93737,25-07-2025,Dog Leash,Accessories,414.15,Coimbatore
ORD90375,21-10-2024,Dog Shampoo,Grooming,1720.39,Mumbai
ORD34085,06-07-2025,Fish Food,Food,4494.82,Visakhapatnam
ORD86337,21-08-2025,Pet Feeding Bowl,Accessories,2307.27,Ahmedabad
ORD44532,26-10-2024,Dog Leash,Accessories,2914.93,Coimbatore
ORD84286,13-05-2025,Cat Shampoo,Grooming,641.38,Coimbatore
ORD45753,31-12-2024,Pet Blanket,Accessories,306.57,Mumbai
ORD95398,09-05-2024,Pet Bed,Accessories,1604.36,Ahmedabad
ORD32364,01-03-2026,Cat Toy Mouse,Toys,481.54,Mumbai
ORD17577,24-09-2024,Chew Toy,Accessories,4745.51,Ahmedabad
ORD63095,10-09-2024,Fish Tank,Habitat,4845.66,Hyderabad
ORD39897,30-04-2024,Fish Tank,Habitat,1523.63,Visakhapatnam
ORD22097,28-06-2025,Pet Blanket,Accessories,953.17,Pune
ORD80699,27-04-2025,Bird Cage,Habitat,2468.34,Bangalore
ORD50537,05-12-2024,Pet Feeding Bowl,Accessories,4297.89,Coimbatore
ORD85498,16-02-2026,Dog Shampoo,Grooming,4770.65,Coimbatore
ORD63163,26-06-2025,Fish Food,Food,2359.34,Ahmedabad
ORD99624,28-04-2025,Dog Food,Accessories,597.91,Coimbatore
ORD31862,05-03-2025,Pet Carrier,Habitat,855.47,Ahmedabad
ORD29164,10-04-2025,Cat Toy Mouse,Toys,1489.25,Mumbai
ORD94450,21-09-2024,Fish Food,Food,2475.52,Mumbai
ORD79515,16-02-2026,Pet Feeding Bowl,Accessories,904.24,Hyderabad
ORD36705,16-12-2025,Dog Leash,Accessories,2098.56,Ahmedabad
ORD69903,28-12-2024,Cat Shampoo,Grooming,1657.56,Mumbai
ORD78774,19-02-2025,Bird Food,Food,2986.01,Bangalore
ORD46921,03-02-2025,Pet Blanket,Accessories,476.28,Kolkata
ORD51760,01-07-2025,Pet Blanket,Accessories,4230.26,Bangalore
ORD60699,28-04-2024,Dog Leash,Accessories,3576.99,Mumbai
ORD22155,21-08-2024,Fish Food,Food,2752.72,Ahmedabad
ORD12680,20-07-2024,Pet Bed,Accessories,3398.56,Delhi
ORD78973,08-01-2026,Cat Food,Food,4878.61,Bangalore
ORD18930,30-11-2024,Cat Toy Mouse,Toys,3597.35,Chennai
ORD53854,06-02-2026,Bird Food,Food,3293.45,Ahmedabad
ORD73306,08-04-2024,Fish Food,Food,4284.45,Pune
ORD37185,01-04-2024,Bird Cage,Habitat,2468.34,Bangalore
ORD28622,04-09-2025,Dog Collar,Accessories,4378.13,Kolkata
ORD80380,09-04-2025,Pet Grooming Brush,Grooming,411.4,Ahmedabad
ORD12428,25-02-2026,Cat Shampoo,Grooming,2462.57,Pune
ORD73571,03-05-2025,Dog Shampoo,Grooming,985.57,Pune
ORD14807,14-10-2024,Cat Toy Mouse,Toys,1649.7,Hyderabad
ORD29340,16-11-2024,Bird Cage,Habitat,905.29,Kolkata
ORD31220,17-12-2025,Pet Feeding Bowl,Accessories,1438.54,Ahmedabad
ORD58290,13-03-2025,Chew Toy,Toys,1054.91,Visakhapatnam
ORD77456,28-06-2025,Bird Cage,Habitat,2468.34,Hyderabad
ORD67063,03-04-2025,Dog Collar,Accessories,1765.44,Kolkata
ORD27662,05-07-2025,Dog Shampoo,Grooming,4058.22,Pune
ORD68598,10-06-2025,Pet Nail Clipper,Grooming,1876.13,Pune
ORD22996,06-04-2025,Pet Blanket,Accessories,2441.89,Ahmedabad
ORD18026,05-04-2024,Pet Bed,Accessories,1843.63,Pune
ORD90541,09-10-2024,Pet Blanket,Accessories,2439.18,Kolkata
ORD56097,24-06-2024,Dog Leash,Accessories,607.91,Chennai
ORD37698,09-08-2024,Pet Blanket,Accessories,610.31,Hyderabad
ORD75989,18-09-2024,Pet Feeding Bowl,Accessories,2441.89,Mumbai
ORD84663,10-10-2025,Cat Toy Mouse,Toys,3112.97,Kolkata
ORD30726,03-04-2025,Fish Tank,Habitat,2511.8,Ahmedabad
ORD49733,28-10-2024,Cat Collar,Accessories,3891.21,Coimbatore
ORD42490,20-07-2025,Dog Shampoo,Accessories,4915.97,Chennai
ORD88944,21-05-2024,Cat Toy Mouse,Accessories,560.92,Visakhapatnam
ORD38420,12-02-2026,Cat Food,Food,1378.75,Delhi
ORD37338,25-08-2025,Fish Tank,Habitat,1782.69,Mumbai
ORD72672,28-12-2024,Bird Food,Food,763.72,Visakhapatnam
ORD24038,22-04-2025,Dog Collar,Accessories,1060.9,Chennai
ORD64927,26-04-2024,Bird Food,Food,615.01,Delhi
ORD84705,10-02-2024,Dog Leash,Accessories,4363.44,Hyderabad
ORD50779,31-07-2025,Bird Food,Food,4559.43,Kolkata
ORD30064,02-08-2024,Pet Blanket,Accessories,2459.23,Pune
ORD64352,02-08-2024,Pet Bed,Accessories,4349.6,Bangalore
ORD93850,24-10-2025,Cat Toy Mouse,Toys,2618.53,Hyderabad
ORD15214,26-08-2025,Fish Tank,Habitat,1305.95,Visakhapatnam
ORD90598,15-04-2024,Pet Nail Clipper,Grooming,3189.84,Pune
ORD99973,12-08-2025,Dog Food,Food,4532.64,Chennai
ORD11295,25-08-2024,Bird Cage,Habitat,4961.39,Bangalore
ORD53545,01-02-2025,Dog Shampoo,Grooming,785.19,Ahmedabad
ORD85743,17-07-2025,Bird Food,Food,996.29,Mumbai
ORD72436,04-06-2024,Pet Nail Clipper,Grooming,821.84,Delhi
ORD45657,13-03-2025,Bird Cage,Habitat,2357.25,Hyderabad
ORD89868,31-08-2024,Pet Nail Clipper,Grooming,3018.02,Delhi
ORD31089,04-01-2026,Dog Food,Food,3396.64,Ahmedabad
ORD63541,19-09-2025,Pet Blanket,Accessories,2319.78,Hyderabad
ORD45327,17-01-2026,Cat Collar,Accessories,1536.06,Kolkata
ORD31963,07-03-2025,Chew Toy,Toys,4449.94,Hyderabad
ORD40323,23-03-2024,Bird Food,Food,1300.38,Kolkata
ORD70088,22-10-2025,Chew Toy,Toys,4948.57,Hyderabad
ORD80327,11-03-2025,Bird Cage,Habitat,3918.9,Mumbai
ORD99638,09-03-2024,Cat Collar,Accessories,4335.97,Mumbai
ORD38937,09-04-2025,Pet Nail Clipper,Grooming,3938.45,Ahmedabad
ORD90407,13-05-2024,Bird Food,Food,3195.87,Pune
ORD57803,08-12-2025,Dog Collar,Accessories,1877.37,Mumbai
ORD59451,14-02-2025,Pet Blanket,Accessories,3143.32,Pune
ORD88912,24-03-2025,Cat Collar,Accessories,2447.65,Pune
ORD86361,24-03-2024,Bird Cage,Habitat,1077.7,Delhi
ORD27465,08-01-2026,Dog Food,Food,1001.48,Hyderabad
ORD14107,03-10-2025,Cat Food,Food,522.44,Bangalore
ORD36738,29-07-2024,Cat Toy Mouse,Toys,4772.95,Kolkata
ORD28310,18-12-2025,Pet Nail Clipper,Grooming,350,Pune
ORD70636,10-04-2025,Pet Nail Clipper,Grooming,1692.14,Kolkata
ORD44095,22-04-2025,Pet Carrier,Habitat,3299.32,Chennai
ORD67995,23-06-2024,Pet Feeding Bowl,Accessories,530.49,Kolkata
ORD89252,04-08-2025,Chew Toy,Accessories,732.46,Chennai
ORD30374,13-07-2024,Dog Shampoo,Grooming,4936.56,Mumbai
ORD16970,10-01-2026,Pet Grooming Brush,Grooming,2604.44,Coimbatore
ORD86788,22-12-2024,Pet Nail Clipper,Grooming,4524.89,Hyderabad
ORD49197,16-04-2024,Pet Nail Clipper,Grooming,1106.13,Kolkata
ORD45227,04-08-2025,Bird Food,Food,4625.17,Coimbatore
ORD44870,20-02-2026,Bird Cage,Habitat,2400.16,Chennai
ORD15745,10-10-2025,Dog Shampoo,Grooming,1847.49,Mumbai
ORD39028,05-11-2024,Fish Tank,Habitat,1901.35,Delhi
ORD24996,16-07-2024,Dog Toy Ball,Toys,1825,Bangalore
ORD97798,31-12-2024,Pet Carrier,Habitat,2468.34,Visakhapatnam
ORD98197,16-04-2025,Dog Toy Ball,Toys,3553.96,Visakhapatnam
ORD10097,16-02-2026,Pet Nail Clipper,Grooming,2828.84,Bangalore
ORD25554,28-11-2025,Bird Cage,Habitat,3596.47,Pune
ORD30295,09-05-2024,Bird Food,Food,3509.7,Mumbai
ORD35200,15-11-2024,Dog Leash,Accessories,2918.09,Delhi
ORD96965,27-04-2025,Cat Toy Mouse,Toys,3476.51,Bangalore
ORD56059,19-07-2025,Fish Food,Food,2255.36,Hyderabad
ORD18076,28-07-2025,Cat Collar,Accessories,2183.59,Visakhapatnam
ORD47922,26-12-2025,Cat Shampoo,Grooming,4228.88,Visakhapatnam
ORD11521,05-03-2024,Pet Bed,Accessories,4238.99,Pune
ORD26492,01-11-2025,Pet Grooming Brush,Grooming,1034.69,Chennai
ORD49022,27-10-2024,Dog Collar,Accessories,3504.27,Visakhapatnam
ORD36314,26-01-2025,Cat Food,Food,2475.52,Pune
ORD25980,22-10-2024,Cat Shampoo,Grooming,3203.55,Pune
ORD31488,03-06-2024,Bird Food,Food,3673.25,Visakhapatnam
ORD96616,19-05-2024,Chew Toy,Toys,4779.64,Chennai
ORD15237,11-06-2024,Dog Toy Ball,Toys,567.31,Pune
ORD79122,02-12-2024,Cat Food,Food,1546.77,Bangalore
ORD24827,11-07-2025,Dog Toy Ball,Toys,2431.76,Bangalore
ORD89838,20-01-2026,Fish Tank,Habitat,935.69,Pune
ORD84102,14-10-2024,Pet Bed,Accessories,2974.49,Visakhapatnam
ORD52384,25-08-2024,Bird Cage,Habitat,3770.19,Pune
ORD33809,13-11-2024,Dog Leash,Accessories,4624.76,Hyderabad
ORD61015,03-12-2025,Pet Carrier,Accessories,3855.18,Visakhapatnam
ORD75632,26-05-2025,Cat Collar,Accessories,4673.33,Mumbai
ORD75113,30-09-2025,Pet Feeding Bowl,Accessories,3416.02,Kolkata
ORD75903,16-06-2025,Chew Toy,Toys,4061.61,Visakhapatnam
ORD32284,20-01-2026,Pet Bed,Accessories,3485.98,Coimbatore
ORD98386,18-04-2025,Dog Toy Ball,Toys,712.3,Delhi
ORD39489,08-08-2024,Dog Leash,Accessories,1114.63,Kolkata
ORD80639,15-03-2024,Dog Leash,Accessories,2528.77,Delhi
ORD62013,17-12-2024,Dog Shampoo,Grooming,2234.73,Delhi
ORD38917,18-10-2025,Pet Feeding Bowl,Accessories,910.99,Ahmedabad
ORD68246,21-04-2025,Pet Nail Clipper,Grooming,3151.48,Pune
ORD78826,05-08-2024,Cat Shampoo,Grooming,4606.73,Ahmedabad
ORD95616,04-01-2025,Pet Grooming Brush,Grooming,3446.58,Mumbai
ORD37606,31-03-2025,Fish Tank,Habitat,4164.31,Coimbatore
ORD40469,13-10-2025,Dog Toy Ball,Toys,3325.21,Chennai
ORD26186,08-07-2025,Cat Toy Mouse,Toys,1920.14,Pune
ORD46655,06-11-2025,Cat Shampoo,Grooming,1640.47,Bangalore
ORD51691,13-11-2025,Bird Food,Food,4907.55,Chennai
ORD88328,23-10-2025,Cat Food,Accessories,1237.55,Kolkata
ORD94287,04-08-2025,Pet Bed,Accessories,2441.89,Hyderabad
ORD23448,15-12-2025,Cat Shampoo,Grooming,277.14,Chennai
ORD82923,24-09-2025,Chew Toy,Toys,3532.13,Coimbatore
ORD51185,01-02-2025,Dog Food,Food,4112.81,Ahmedabad
ORD23463,23-08-2024,Pet Blanket,Accessories,4575.2,Mumbai
ORD12316,14-02-2026,Dog Collar,Accessories,3663.49,Visakhapatnam
ORD53317,09-12-2025,Dog Leash,Accessories,4350.42,Kolkata
ORD38949,10-07-2025,Dog Shampoo,Grooming,2639.24,Coimbatore
ORD70307,09-12-2024,Pet Blanket,Accessories,3357.58,Kolkata
ORD49676,05-04-2025,Pet Nail Clipper,Grooming,1860.03,Pune
ORD99083,22-11-2024,Fish Tank,Habitat,2468.34,Pune
ORD26267,16-03-2024,Pet Nail Clipper,Grooming,3729.8,Bangalore
ORD66764,13-09-2024,Pet Grooming Brush,Grooming,4619.52,Mumbai
ORD89844,14-01-2026,Pet Bed,Accessories,876.07,Mumbai
ORD96091,11-09-2024,Pet Bed,Accessories,995.01,Ahmedabad
ORD23887,20-07-2025,Dog Toy Ball,Toys,2431.76,Mumbai
ORD76799,10-05-2025,Pet Feeding Bowl,Accessories,1127.58,Visakhapatnam
ORD95727,06-09-2025,Dog Toy Ball,Toys,2258.55,Hyderabad
ORD33800,25-03-2024,Cat Collar,Accessories,4884.02,Ahmedabad
ORD89701,06-07-2025,Pet Grooming Brush,Grooming,1132.6,Delhi
ORD30317,22-01-2025,Cat Toy Mouse,Toys,450.4,Ahmedabad
ORD43447,06-04-2025,Cat Toy Mouse,Toys,2088.47,Chennai
ORD86009,19-10-2024,Pet Feeding Bowl,Accessories,2441.89,Ahmedabad
ORD47081,10-08-2024,Dog Toy Ball,Toys,2721.92,Bangalore
ORD24234,22-10-2024,Bird Cage,Accessories,1354.38,Ahmedabad
ORD21439,12-07-2025,Pet Blanket,Accessories,4809.32,Pune
ORD81433,22-02-2025,Bird Food,Food,684.05,Delhi
ORD90107,11-08-2024,Dog Collar,Accessories,243.23,Pune
ORD38977,11-04-2024,Dog Toy Ball,Toys,257.08,Coimbatore
ORD97672,07-11-2025,Cat Food,Food,4293.22,Ahmedabad
ORD25618,20-09-2024,Dog Leash,Accessories,3139.87,Mumbai
ORD91270,10-11-2025,Dog Shampoo,Grooming,4667.04,Chennai
ORD32162,24-03-2025,Fish Tank,Habitat,2468.34,Visakhapatnam
ORD72104,13-07-2025,Dog Collar,Accessories,2676.36,Delhi
ORD52549,24-09-2024,Pet Bed,Accessories,1965.93,Mumbai
ORD30452,08-02-2025,Cat Shampoo,Grooming,1498.84,Bangalore
ORD87457,25-10-2024,Cat Food,Food,2475.52,Kolkata
ORD74947,13-07-2025,Pet Feeding Bowl,Accessories,1439.25,Coimbatore
ORD58420,29-12-2025,Bird Cage,Habitat,815.88,Pune
ORD89928,19-12-2025,Pet Blanket,Accessories,1815.5,Visakhapatnam
ORD72744,01-06-2024,Cat Collar,Accessories,3311.67,Coimbatore
ORD35173,15-05-2025,Dog Leash,Accessories,1084.08,Pune
ORD54960,18-12-2024,Bird Food,Food,4136.32,Delhi
ORD10565,31-07-2024,Fish Food,Food,1845.45,Mumbai
ORD76099,02-05-2024,Pet Bed,Accessories,335.81,Hyderabad
ORD43681,30-03-2025,Cat Collar,Accessories,2757.73,Delhi
ORD99855,06-09-2024,Chew Toy,Toys,1422.94,Visakhapatnam
ORD50809,30-08-2025,Cat Shampoo,Grooming,4087.84,Bangalore
ORD43259,19-07-2025,Dog Collar,Accessories,3362.8,Kolkata
ORD62500,02-09-2024,Dog Collar,Accessories,1477.27,Chennai
ORD16109,12-06-2024,Pet Feeding Bowl,Accessories,737.69,Coimbatore
ORD75163,11-12-2024,Pet Feeding Bowl,Accessories,509.75,Pune
ORD14371,05-05-2025,Pet Grooming Brush,Grooming,2329.11,Chennai
ORD49416,05-01-2026,Dog Leash,Accessories,2817.8,Coimbatore
ORD51468,22-04-2024,Pet Carrier,Habitat,1753.36,Chennai
ORD89266,18-07-2025,Dog Shampoo,Grooming,4479.15,Mumbai
ORD30487,10-05-2025,Pet Feeding Bowl,Accessories,4554.78,Chennai
ORD57334,19-01-2026,Fish Tank,Habitat,2591.52,Hyderabad
ORD33377,15-08-2024,Dog Shampoo,Grooming,1105.06,Delhi
ORD52942,25-07-2025,Pet Bed,Accessories,2355.12,Mumbai
ORD59303,25-05-2024,Fish Tank,Habitat,1245.61,Bangalore
ORD86907,31-05-2024,Cat Toy Mouse,Toys,4574.94,Chennai
ORD85333,13-05-2025,Cat Food,Food,1456.89,Pune
ORD54512,05-06-2025,Bird Cage,Habitat,2238.05,Delhi
ORD43819,17-01-2025,Pet Carrier,Habitat,4599.64,Delhi
ORD95618,05-12-2025,Bird Cage,Habitat,4757.42,Coimbatore
ORD66283,31-12-2025,Pet Bed,Accessories,4872.97,Delhi
ORD74495,19-06-2025,Dog Collar,Accessories,2386.49,Bangalore
ORD15091,25-01-2025,Dog Collar,Accessories,545.3,Hyderabad
ORD19036,05-07-2024,Cat Food,Food,4782.11,Bangalore
ORD14552,21-06-2024,Pet Blanket,Accessories,2829.7,Mumbai
ORD82781,19-08-2025,Pet Nail Clipper,Grooming,2462.57,Kolkata
ORD62766,29-05-2025,Cat Shampoo,Accessories,2441.89,Kolkata
ORD89874,14-09-2024,Dog Shampoo,Grooming,2942.44,Kolkata
ORD76375,12-12-2024,Dog Toy Ball,Toys,2378.16,Ahmedabad
ORD30507,05-06-2024,Pet Grooming Brush,Grooming,3678.06,Mumbai
ORD16467,13-05-2024,Dog Leash,Accessories,3860.32,Ahmedabad
ORD40403,30-01-2026,Pet Grooming Brush,Grooming,800.31,Ahmedabad
ORD56581,23-12-2025,Pet Feeding Bowl,Accessories,841.97,Hyderabad
ORD12112,26-08-2024,Dog Toy Ball,Toys,1551.16,Mumbai
ORD56936,16-08-2025,Pet Grooming Brush,Grooming,3765.05,Ahmedabad
ORD67284,15-11-2024,Pet Feeding Bowl,Accessories,3653.8,Pune
ORD22478,06-08-2025,Bird Cage,Habitat,796.88,Kolkata
ORD55280,30-10-2025,Cat Collar,Accessories,524.38,Kolkata
ORD95176,05-06-2025,Bird Cage,Habitat,3622.76,Chennai
ORD94285,06-10-2025,Dog Shampoo,Grooming,1668.27,Coimbatore
ORD77358,20-03-2025,Cat Shampoo,Grooming,759.88,Chennai
ORD31862,06-03-2026,Pet Feeding Bowl,Accessories,3162.08,Pune
ORD19672,19-11-2024,Dog Toy Ball,Accessories,4830.09,Pune
ORD74554,07-03-2026,Dog Shampoo,Grooming,2727.04,Pune
ORD24651,13-11-2025,Chew Toy,Toys,3778.17,Hyderabad
ORD10865,23-12-2025,Dog Toy Ball,Toys,3581.24,Pune
ORD54464,13-10-2024,Cat Shampoo,Grooming,3124.34,Pune
ORD89325,22-10-2024,Cat Food,Food,4210.13,Bangalore
ORD83846,14-09-2024,Cat Food,Food,1023.84,Bangalore
ORD32993,23-11-2024,Pet Carrier,Habitat,297.09,Mumbai
ORD90488,01-05-2025,Pet Feeding Bowl,Accessories,638.36,Bangalore
ORD98121,17-04-2025,Fish Tank,Habitat,4574.24,Bangalore
ORD18352,03-02-2025,Dog Collar,Accessories,2783.19,Pune
ORD73172,28-02-2025,Fish Food,Food,3361.76,Bangalore
ORD28721,10-05-2024,Dog Leash,Accessories,4515.03,Bangalore
ORD55854,05-01-2025,Pet Grooming Brush,Grooming,4799.45,Mumbai
ORD57435,23-08-2024,Cat Toy Mouse,Toys,4428.12,Hyderabad
ORD74916,31-10-2025,Bird Food,Food,2189.62,Delhi
ORD71836,04-07-2025,Bird Cage,Habitat,3098.71,Visakhapatnam
ORD50380,14-09-2024,Cat Collar,Accessories,4393.4,Bangalore
ORD10886,25-03-2024,Bird Cage,Habitat,4392.97,Kolkata
ORD49659,08-08-2025,Dog Leash,Accessories,2025.89,Chennai
ORD10750,07-11-2024,Chew Toy,Toys,1721.87,Ahmedabad
ORD80196,18-06-2025,Cat Food,Food,1562.82,Delhi
ORD15266,27-02-2025,Bird Food,Food,3325.68,Visakhapatnam
ORD61667,07-02-2026,Pet Grooming Brush,Grooming,966.79,Ahmedabad
ORD50109,24-08-2024,Bird Food,Food,551.88,Pune
ORD68311,27-02-2026,Dog Shampoo,Grooming,718.53,Coimbatore
ORD71400,11-04-2025,Dog Collar,Accessories,4397.77,Delhi
ORD90150,09-05-2024,Fish Food,Food,3034.32,Chennai
ORD75594,19-10-2025,Pet Nail Clipper,Grooming,1096.69,Pune
ORD82214,04-08-2025,Pet Carrier,Habitat,2468.34,Chennai
ORD81585,05-03-2026,Pet Feeding Bowl,Accessories,525.34,Coimbatore
ORD89196,14-08-2025,Cat Food,Food,2475.52,Hyderabad
ORD20445,07-10-2024,Pet Grooming Brush,Accessories,702.21,Hyderabad
ORD15130,14-07-2024,Pet Carrier,Habitat,2468.34,Coimbatore
ORD46184,24-03-2024,Dog Shampoo,Grooming,3142.18,Chennai
ORD81311,23-09-2024,Dog Collar,Accessories,3505.08,Coimbatore
ORD95714,07-09-2025,Cat Food,Accessories,1233.12,Coimbatore
ORD59755,14-10-2024,Dog Shampoo,Grooming,3945.21,Mumbai
ORD76663,13-03-2025,Bird Cage,Habitat,619.36,Delhi
ORD78486,16-02-2025,Dog Leash,Accessories,2441.89,Ahmedabad
ORD61929,07-11-2025,Dog Toy Ball,Toys,3132.8,Pune
ORD86241,22-05-2025,Chew Toy,Toys,1197.6,Ahmedabad
ORD93319,02-11-2024,Pet Feeding Bowl,Accessories,3495.95,Chennai
ORD19876,02-09-2024,Pet Bed,Accessories,920.64,Kolkata
ORD88651,08-04-2025,Cat Shampoo,Grooming,1221.74,Visakhapatnam
ORD18958,26-05-2024,Cat Food,Food,4599.87,Ahmedabad
ORD85497,22-11-2025,Pet Blanket,Accessories,4642.41,Chennai
ORD65407,28-04-2024,Dog Leash,Accessories,1085.88,Chennai
ORD10107,10-03-2024,Bird Cage,Habitat,229.68,Delhi
ORD73936,25-02-2026,Chew Toy,Toys,4018.69,Mumbai
ORD23915,02-12-2025,Dog Leash,Accessories,3554.27,Pune
ORD28160,27-07-2025,Cat Toy Mouse,Toys,947.81,Delhi
ORD99503,22-03-2025,Fish Tank,Habitat,2956.59,Hyderabad
ORD72110,04-02-2025,Pet Grooming Brush,Grooming,242.1,Kolkata
ORD95358,07-09-2025,Fish Tank,Habitat,4244.09,Bangalore
ORD94471,31-01-2026,Pet Nail Clipper,Grooming,1717.41,Hyderabad
ORD84704,12-04-2024,Bird Cage,Habitat,4074.24,Mumbai
ORD26254,01-03-2026,Bird Cage,Habitat,1471.48,Chennai
ORD38281,06-07-2024,Pet Bed,Accessories,1652.56,Visakhapatnam
ORD20946,07-10-2024,Dog Collar,Accessories,3384.75,Coimbatore
ORD96615,05-08-2025,Dog Shampoo,Grooming,2212.42,Chennai
ORD72242,06-07-2025,Dog Shampoo,Grooming,2464.38,Visakhapatnam
ORD16616,02-08-2026,Cat Collar,Accessories,803.02,Ahmedabad
ORD99204,08-07-2025,Pet Bed,Accessories,3279.61,Hyderabad
ORD54403,28-02-2026,Pet Blanket,Accessories,4951.5,Bangalore
ORD81836,27-01-2025,Chew Toy,Toys,2431.76,Coimbatore
ORD63141,10-09-2024,Pet Carrier,Habitat,250.9,Delhi
ORD49776,14-06-2024,Fish Tank,Habitat,2036.3,Pune
ORD43744,25-11-2025,Dog Shampoo,Grooming,1595.87,Mumbai
ORD60416,23-12-2024,Pet Bed,Accessories,4941.98,Pune
ORD44762,31-12-2025,Dog Leash,Accessories,4288.93,Delhi
ORD70081,10-02-2025,Cat Food,Food,4014.08,Pune
ORD98588,13-07-2025,Fish Food,Food,2856.11,Coimbatore
ORD71923,10-12-2025,Dog Food,Accessories,2598.37,Kolkata
ORD40954,13-05-2025,Cat Collar,Accessories,4474.04,Chennai
ORD10239,19-02-2025,Pet Nail Clipper,Grooming,4964.84,Visakhapatnam
ORD98551,04-04-2025,Pet Nail Clipper,Grooming,500.88,Pune
ORD37060,02-11-2024,Bird Cage,Habitat,3645.33,Coimbatore
ORD68911,19-02-2025,Cat Shampoo,Grooming,1224.22,Bangalore
ORD19106,07-02-2025,Pet Bed,Accessories,1823.28,Delhi
ORD84704,24-08-2025,Dog Collar,Accessories,2916.73,Pune
ORD10433,07-09-2024,Pet Grooming Brush,Grooming,2462.57,Pune
ORD93325,28-07-2025,Pet Carrier,Habitat,1463.77,Coimbatore
ORD15095,18-02-2025,Bird Cage,Habitat,2097.21,Chennai
ORD84112,11-05-2024,Dog Leash,Accessories,1963.04,Pune
ORD64060,26-08-2025,Dog Collar,Accessories,4724.57,Hyderabad
ORD85994,07-08-2024,Pet Nail Clipper,Grooming,2462.57,Chennai
ORD70994,01-02-2026,Cat Toy Mouse,Toys,1724.37,Pune
ORD84636,06-11-2025,Pet Carrier,Habitat,2671.4,Ahmedabad
ORD10379,16-04-2024,Fish Tank,Habitat,1077.17,Pune
ORD97919,08-04-2025,Dog Toy Ball,Toys,1095.47,Mumbai
ORD44694,09-02-2025,Cat Toy Mouse,Toys,3710.88,Pune
ORD22052,20-05-2025,Dog Food,Food,3347.08,Bangalore
ORD67065,13-09-2025,Pet Feeding Bowl,Accessories,4588.02,Hyderabad
ORD98893,29-01-2026,Dog Leash,Accessories,1196.19,Kolkata
ORD67235,24-04-2024,Bird Food,Food,4479.65,Bangalore
ORD83731,13-07-2024,Dog Leash,Accessories,4324.05,Mumbai
ORD45575,01-11-2026,Dog Shampoo,Grooming,4281.28,Hyderabad
ORD73759,30-12-2024,Dog Toy Ball,Toys,3766.77,Delhi
ORD39793,24-08-2024,Fish Tank,Habitat,2362.95,Pune
ORD89958,17-08-2025,Cat Shampoo,Grooming,2101.52,Coimbatore
ORD63457,18-07-2024,Fish Tank,Accessories,4348.45,Pune
ORD56877,22-06-2025,Pet Nail Clipper,Grooming,2830.23,Pune
ORD48795,06-03-2025,Bird Cage,Habitat,3304.77,Mumbai
ORD77930,20-09-2024,Pet Bed,Accessories,2230.34,Hyderabad
ORD11654,21-09-2025,Bird Cage,Habitat,4074.2,Mumbai
ORD58189,19-03-2024,Pet Feeding Bowl,Accessories,2830.02,Mumbai
ORD49652,03-03-2025,Pet Feeding Bowl,Accessories,2709.59,Delhi
ORD15540,14-09-2024,Cat Food,Food,4855.47,Coimbatore
