Order_ID,Order_Date,Product,Category,Sales,City
ORD86322,28-Dec-25, Fish Food ,Food,4921.01, nan 
ORD55282,12-Aug-25, Pet Nail Clipper ,,2152.15, pune 
ORD35537,11/13/2025, Pet Nail Clipper ,Grooming,4236.83, Mumbai 
ORD31137,Jan 17 2025, Cat Food ,Food,4945.5, Ahmedabad 
ORD83182,Dec 25 2024, Chew Toy ,Toys,2084.13, DELHI 
,Feb 02 2026, Cat Toy Mouse ,Toys,812.76, hyderabad 
ORD98369,06-Jun-25, Cat Shampoo ,Grooming,853.01, BANGALORE 
ORD69928,11/26/2025, Pet Carrier ,Habitat,2927.88, Bangalore 
ORD35141,, Pet Bed ,Accessories,525.98, bangalore 
ORD16049,Oct 10 2024, Dog Collar ,Accessories,3070.48, Kolkata 
ORD65581,24-Sep-24, Dog Toy Ball ,,2312.57, Bangalore 
,07-09-2024, Fish Food ,Food,4910.38, Kolkata 
ORD58810,25-Jun-24, Pet Bed ,Accessories,3862.21, Nan 
ORD30284,20-Oct-25, Cat Food ,Food,2785.54, pune 
ORD13285,Aug 19 2025, Dog Toy Ball ,Toys,655.88, hyderabad 
ORD14500,07-02-2025, Cat Food ,Food,nan, Mumbai 
,18-Aug-25, Pet Bed ,Accessories,4658.65, visakhapatnam 
ORD88731,, Bird Food ,Food,1817.25, Coimbatore 
ORD10517,10-Oct-24, Dog Toy Ball ,Toys,2481.73, Mumbai 
ORD13939,27-10-2025, Dog Collar ,Accessories,963.01, DELHI 
ORD93618,12-07-2024, Bird Food ,Food,1238.61, AHMEDABAD 
ORD73008,02-08-2024, Pet Feeding Bowl ,,3458.87, AHMEDABAD 
ORD19963,02-11-2025, Cat Toy Mouse ,Toys,3258.78, COIMBATORE 
ORD11597,24-04-2024, nan ,Habitat,1320.83, NAN 
ORD88324,Oct 05 2024, Cat Toy Mouse ,Toys,4439.47, Hyderabad 
ORD90665,03-08-2024, Chew Toy ,Toys,1019.68, Kolkata 
ORD48189,21-Jan-25, Fish Tank ,Habitat,2874.25, VISAKHAPATNAM 
ORD42141,25-11-2024, Cat Toy Mouse ,Toys,4268.95, BANGALORE 
ORD20665,02-11-2025, Pet Carrier ,Habitat,2774.55, Hyderabad 
ORD10366,09-Nov-24, Dog Food ,Food,1534.39, Delhi 
ORD34254,02/21/2026, Bird Food ,Food,, DELHI 
ORD65751,11-08-2025, Fish Tank ,Habitat,1889.68, HYDERABAD 
ORD76046,01-08-2025, Cat Toy Mouse ,Toys,3924.85, CHENNAI 
ORD54114,06-05-2024, Cat Toy Mouse ,Toys,3938.67, BANGALORE 
ORD71365,24-07-2025, Pet Bed ,Accessories,4101.71, Chennai 
ORD28611,Nov 06 2024, Pet Nail Clipper ,Grooming,1557.4, Ahmedabad 
ORD89563,17-Aug-24, Pet Feeding Bowl ,Accessories,4271.36, HYDERABAD 
ORD85049,01-06-2024, Dog Shampoo ,Grooming,2099.25, Mumbai 
ORD64967,Aug 23 2024, Pet Bed ,Accessories,451.71, AHMEDABAD 
ORD96547,02/21/2026, Pet Grooming Brush ,Grooming,1166.09, hyderabad 
ORD68449,15-12-2024, Pet Feeding Bowl ,Accessories,1391.29, Visakhapatnam 
ORD38036,05/18/2025, Pet Bed ,Accessories,2714.04, KOLKATA 
ORD74335,23-12-2024, nan ,Grooming,2933.04, BANGALORE 
ORD72771,31-Aug-24, Dog Leash ,Accessories,2103.48, kolkata 
ORD82909,05-Aug-24, Cat Food ,Food,2590, Ahmedabad 
ORD49247,28-Apr-25, Dog Collar ,Accessories,, bangalore 
ORD95809,18-Nov-25, Fish Food ,,1259.85, DELHI 
ORD19971,04-05-2025, Cat Toy Mouse ,Toys,971.73, ahmedabad 
ORD91104,16-Sep-25, Cat Collar ,Accessories,1881.21, Kolkata 
ORD65241,03-02-2026, Chew Toy ,Toys,4186.57, Visakhapatnam 
ORD64343,08-10-2025, Pet Bed ,Accessories,2688.49, hyderabad 
ORD16550,13-10-2025, Bird Food ,Food,2041.31, MUMBAI 
ORD14909,09/23/2025, Dog Shampoo ,Grooming,2647.68, BANGALORE 
ORD42704,Jun 07 2025, Cat Food ,Food,2668.99, Coimbatore 
ORD48172,16-12-2025, Pet Carrier ,Habitat,623.57, AHMEDABAD 
ORD29999,03-Oct-24, nan ,Food,2615.89, Hyderabad 
ORD99540,11-Dec-25, Cat Food ,Food,4560.92, DELHI 
ORD73495,29-12-2024, Pet Nail Clipper ,Grooming,1783.21, coimbatore 
ORD84047,Apr 24 2025, Cat Food ,Food,3872.34, pune 
ORD40442,23-06-2025, Bird Food ,Food,2781.74, Bangalore 
ORD60320,04/22/2025, Pet Bed ,Accessories,491.86, chennai 
ORD49775,03-02-2026, Fish Tank ,Habitat,3646.58, HYDERABAD 
ORD76367,Dec 15 2025, Bird Food ,Food,2397.24, MUMBAI 
ORD75876,Nov 03 2024, Fish Tank ,Habitat,592.85, mumbai 
ORD62933,31-10-2024, Fish Tank ,Habitat,4356.28, kolkata 
ORD35261,13-02-2025, Dog Leash ,Accessories,579.41, chennai 
ORD92465,Mar 18 2024, Cat Shampoo ,Grooming,, chennai 
ORD59287,12-10-2025, Bird Food ,Food,1301.93, kolkata 
ORD37443,Oct 10 2024, Pet Carrier ,Habitat,4456.62, Visakhapatnam 
ORD74794,25-05-2025, Dog Shampoo ,Grooming,4411.09, Visakhapatnam 
ORD58734,02-May-24, Dog Food ,,3143.04, Hyderabad 
ORD19755,Nov 18 2024, Chew Toy ,Toys,1033.82, Visakhapatnam 
ORD86045,Apr 13 2025, nan ,Food,485.9, pune 
ORD27663,07-03-2025, Cat Food ,Food,1460.41, CHENNAI 
ORD98592,Aug 05 2024, Bird Cage ,Habitat,1652.43, Mumbai 
ORD64268,09-Oct-24, Pet Blanket ,Accessories,3646.33, COIMBATORE 
ORD88682,Nov 21 2024, Pet Blanket ,Accessories,1828.2, Pune 
ORD30735,27-11-2024, Cat Shampoo ,Grooming,, delhi 
ORD53839,28-11-2024, Pet Carrier ,Habitat,2448.56, Pune 
ORD15163,Mar 29 2024, Pet Bed ,Accessories,743.79, chennai 
ORD70667,11-09-2024, Cat Toy Mouse ,Toys,744.81, Hyderabad 
ORD71144,11/24/2024, Cat Toy Mouse ,Toys,3465.07, HYDERABAD 
ORD76801,05-02-2026, Cat Toy Mouse ,Toys,2835.38, DELHI 
ORD39238,22-Sep-25, Cat Toy Mouse ,Toys,1001.66, Coimbatore 
ORD85623,Jul 27 2024, Cat Collar ,Accessories,844.92, delhi 
ORD52014,20-Jul-24, Fish Food ,Food,4748.51, Mumbai 
ORD55214,12-01-2025, Cat Toy Mouse ,Toys,3752.61, Chennai 
ORD82780,03/29/2024, Dog Shampoo ,Grooming,3117.52, ahmedabad 
ORD54402,Apr 21 2024, Fish Tank ,Habitat,1509.7, bangalore 
ORD26176,Jan 03 2025, Cat Food ,Food,1487.86, KOLKATA 
ORD27946,03/27/2024, nan ,Grooming,1458.33, delhi 
ORD11587,Jun 06 2025, Pet Nail Clipper ,Grooming,432.2, bangalore 
ORD96430,24-07-2025, Pet Grooming Brush ,Grooming,2827.69, chennai 
ORD67106,, Bird Cage ,Habitat,1641.81, AHMEDABAD 
ORD28171,21-06-2024, Cat Shampoo ,Grooming,2035.42, Mumbai 
ORD88404,01-09-2025, Dog Toy Ball ,Toys,, Chennai 
ORD97398,09-01-2025, Fish Tank ,Habitat,, CHENNAI 
ORD98946,Feb 10 2026, Dog Leash ,Accessories,2390.01, HYDERABAD 
ORD53539,20-05-2024, Dog Toy Ball ,Toys,1689.92, VISAKHAPATNAM 
ORD57915,14-Dec-25, Bird Food ,Food,2275.59, Hyderabad 
ORD45162,, Pet Feeding Bowl ,Accessories,1739.36, HYDERABAD 
ORD72137,11-05-2025, Dog Shampoo ,Grooming,3526.15, hyderabad 
ORD41522,Nov 08 2024, Bird Cage ,Habitat,584.2, Ahmedabad 
ORD91839,Aug 11 2025, Pet Grooming Brush ,Grooming,1521.18, PUNE 
ORD81866,09-05-2025, Cat Shampoo ,Grooming,4713.5, hyderabad 
ORD40018,18-08-2025, Pet Nail Clipper ,Grooming,3838.99, bangalore 
ORD93129,, Dog Leash ,Accessories,1311.16, DELHI 
,10-01-2026, Pet Bed ,Accessories,2012.98, Delhi 
ORD54306,03-07-2024, Cat Toy Mouse ,Toys,3961.49, chennai 
ORD28260,21-Feb-26, Pet Blanket ,Accessories,3658.58, visakhapatnam 
ORD85699,Dec 10 2024, Bird Cage ,Habitat,1907.11, HYDERABAD 
ORD86355,09/23/2024, nan ,Grooming,4593.58, Kolkata 
ORD30609,05-02-2024, Dog Leash ,Accessories,713.67, coimbatore 
ORD22220,26-10-2025, Pet Blanket ,Accessories,1278.43, Mumbai 
ORD56568,20-01-2026, Dog Shampoo ,Grooming,1198.74, delhi 
ORD66461,02-02-2025, Bird Cage ,Habitat,4377.32, pune 
ORD76892,05/15/2024, Cat Collar ,Accessories,3263.25, CHENNAI 
ORD64817,Dec 05 2024, Pet Bed ,Accessories,2412.51, coimbatore 
ORD46909,10-07-2024, Cat Shampoo ,Grooming,1393.8, VISAKHAPATNAM 
ORD96176,29-Oct-24, Pet Blanket ,Accessories,2718.98, Kolkata 
ORD77324,May 07 2024, Dog Food ,Food,3279.13, chennai 
,04/25/2024, Cat Shampoo ,Grooming,1951.68, Mumbai 
,11/20/2025, Cat Collar ,Accessories,1280.24, Hyderabad 
ORD43992,26-Jul-25, Dog Toy Ball ,Toys,3540.52, COIMBATORE 
ORD22807,25-Apr-24, Dog Toy Ball ,Toys,3594.81, Bangalore 
ORD76639,06-11-2025, Cat Shampoo ,Grooming,2489.18, chennai 
ORD55313,15-10-2025, Bird Food ,Food,4865.19, MUMBAI 
ORD20143,Feb 23 2025, Pet Grooming Brush ,Grooming,3998.53, bangalore 
ORD35306,23-Dec-24, Cat Shampoo ,Grooming,1602.16, VISAKHAPATNAM 
ORD85147,22-05-2025, Pet Blanket ,Accessories,2926.86, Ahmedabad 
ORD13039,16-Oct-25, Cat Collar ,Accessories,4397.08, delhi 
ORD43630,12-04-2024, Dog Collar ,Accessories,2364.78, nan 
ORD78734,04-Jun-24, Pet Carrier ,Habitat,918.32, PUNE 
ORD36142,02-Oct-25, Cat Food ,Food,4340.67, visakhapatnam 
ORD48158,09-07-2024, Bird Cage ,Habitat,3220.95, Kolkata 
ORD32670,Jun 15 2024, Pet Blanket ,Accessories,4096.26, Delhi 
ORD88812,25-Apr-25, nan ,Food,3950.9, visakhapatnam 
ORD58226,04-03-2026, Chew Toy ,Toys,1022.79, visakhapatnam 
ORD28252,06-10-2025, Bird Food ,Food,1631.03, HYDERABAD 
ORD44389,10-10-2024, Dog Leash ,Accessories,2604.56, BANGALORE 
ORD60853,13-May-24, Pet Bed ,Accessories,4587.39, coimbatore 
ORD11320,Sep 02 2025, Chew Toy ,Toys,1317.2, ahmedabad 
ORD15870,11/21/2024, Fish Tank ,Habitat,3630.66, Nan 
ORD71195,Jun 04 2025, Dog Food ,Food,659.8, BANGALORE 
ORD95519,28-10-2025, Cat Toy Mouse ,Toys,1719.97, COIMBATORE 
ORD72507,24-10-2024, Pet Blanket ,Accessories,4061.96, Mumbai 
ORD58462,, nan ,Toys,2212.21, PUNE 
ORD51977,06-08-2025, Pet Grooming Brush ,Grooming,4332.07, Coimbatore 
ORD11399,09-03-2026, Cat Food ,Food,1216.34, Ahmedabad 
ORD59980,17-Apr-25, Fish Food ,Food,2351.41, COIMBATORE 
ORD43809,06-09-2024, Bird Cage ,Habitat,696.19, pune 
ORD54181,07-02-2026, Cat Shampoo ,Grooming,369.49, KOLKATA 
ORD29038,20-01-2025, Cat Food ,Food,3167.32, mumbai 
ORD43382,Mar 12 2025, Chew Toy ,Toys,2343.94, hyderabad 
ORD92100,02-02-2026, Bird Cage ,Habitat,3042.73, bangalore 
ORD64710,27-Jan-25, Chew Toy ,Toys,1823.94, Coimbatore 
ORD53801,Jan 20 2025, Fish Food ,,1998.96, kolkata 
,15-04-2025, Dog Leash ,Accessories,4226.48, Hyderabad 
ORD70871,04-03-2026, Fish Food ,,1174.11, PUNE 
ORD41489,28-09-2025, Dog Toy Ball ,Toys,, ahmedabad 
,04-06-2025, Pet Carrier ,Habitat,3263.08, DELHI 
ORD38209,20-12-2024, Fish Food ,Food,1991.49, ahmedabad 
ORD14148,Jan 22 2025, Dog Leash ,Accessories,3557.49, Chennai 
ORD20512,23-Apr-24, Bird Food ,Food,, Chennai 
ORD70643,07/26/2024, Cat Collar ,Accessories,1874.4, Chennai 
ORD12105,29-03-2025, nan ,Toys,2564.4, PUNE 
ORD26180,02-Aug-24, Pet Blanket ,Accessories,4079.75, AHMEDABAD 
ORD38967,Mar 13 2025, Bird Cage ,Habitat,2790.92, COIMBATORE 
ORD71932,01-06-2025, Chew Toy ,Toys,1542.44, Kolkata 
ORD55975,19-Dec-24, Pet Bed ,Accessories,3316.26, coimbatore 
ORD47841,10/27/2025, Dog Shampoo ,Grooming,3494.27, Pune 
ORD38175,29-06-2024, Pet Carrier ,Habitat,4066.89, visakhapatnam 
,24-02-2025, nan ,Accessories,4562.2, visakhapatnam 
ORD52012,11-02-2024, Chew Toy ,Toys,1321.69, MUMBAI 
ORD17084,28-Apr-25, Chew Toy ,Toys,583.89, chennai 
ORD54499,01-05-2025, Dog Collar ,Accessories,, kolkata 
ORD75955,11-03-2024, Pet Carrier ,Habitat,536.49, BANGALORE 
ORD94781,29-08-2025, Dog Food ,Food,3121.62, Coimbatore 
ORD23812,27-10-2024, Dog Shampoo ,Grooming,919.97, pune 
ORD46657,07/21/2024, Fish Food ,Food,3887.46, MUMBAI 
ORD64918,11/27/2024, Bird Food ,Food,4664.44, DELHI 
ORD61484,01-01-2025, Dog Food ,Food,2957.94, bangalore 
ORD38524,May 03 2025, Dog Toy Ball ,Toys,4575.41, kolkata 
ORD71304,09-12-2024, Dog Food ,Food,4960.97, DELHI 
ORD11183,Aug 22 2024, Dog Shampoo ,Grooming,1939.43, pune 
ORD66959,Mar 24 2024, Bird Food ,Food,237.51, ahmedabad 
ORD19732,21-Jul-24, Pet Carrier ,Habitat,3346.56, Pune 
ORD27339,Jul 05 2025, Chew Toy ,Toys,3837.27, chennai 
ORD32713,31-12-2024, Pet Grooming Brush ,Grooming,nan, DELHI 
ORD33205,03/16/2025, Cat Collar ,Accessories,4769.36, VISAKHAPATNAM 
,17-Mar-25, Dog Leash ,Accessories,3173.6, Coimbatore 
ORD57790,22-Oct-24, Fish Food ,Food,1048.7, Kolkata 
ORD63728,05-05-2024, Dog Leash ,Accessories,2392.58, Visakhapatnam 
ORD32086,28-04-2025, Pet Carrier ,Habitat,3629.82, KOLKATA 
ORD91828,24-05-2025, Chew Toy ,Toys,, Pune 
,, Pet Bed ,Accessories,2130.33, CHENNAI 
ORD72802,11-01-2025, Dog Collar ,Accessories,3194.65, ahmedabad 
ORD13704,18-Dec-24, Dog Leash ,Accessories,655.54, Visakhapatnam 
ORD64958,Sep 04 2025, Fish Tank ,Habitat,554.25, mumbai 
ORD90405,Jul 31 2024, Pet Blanket ,Accessories,3447.12, PUNE 
ORD57200,05-02-2025, Fish Food ,Food,3272.34, delhi 
ORD79247,11-03-2024, Bird Food ,,748.38, COIMBATORE 
,Oct 05 2024, Pet Bed ,Accessories,3272.65, PUNE 
ORD66966,21-01-2026, Pet Bed ,Accessories,771.72, nan 
ORD52810,10-10-2024, Dog Collar ,Accessories,3585.53, AHMEDABAD 
ORD47795,Oct 18 2024, Dog Collar ,Accessories,202, MUMBAI 
ORD47557,30-08-2025, Pet Grooming Brush ,Grooming,4861.42, Chennai 
,Aug 14 2024, Cat Food ,Food,2077.44, MUMBAI 
,12-Jul-25, Bird Cage ,Habitat,2180.74, Hyderabad 
ORD85105,21-Jan-25, Pet Carrier ,Habitat,3947.68, ahmedabad 
ORD42953,23-Jul-24, Pet Blanket ,Accessories,4345.3, pune 
ORD45012,25-Feb-26, Pet Feeding Bowl ,Accessories,2630.56, Kolkata 
ORD44668,20-12-2025, Cat Collar ,Accessories,599.26, ahmedabad 
ORD34244,11/21/2024, Pet Blanket ,Accessories,4920, Hyderabad 
ORD78235,25-10-2024, Cat Collar ,Accessories,4146.69, Visakhapatnam 
ORD14356,23-03-2025, Cat Food ,Food,2963.43, Pune 
ORD41177,Nov 11 2025, Pet Nail Clipper ,Grooming,4687.38, Ahmedabad 
ORD88896,18-04-2024, Cat Food ,Food,2785.28, MUMBAI 
ORD16315,Mar 15 2025, Pet Grooming Brush ,Grooming,4501.75, PUNE 
ORD76689,Jul 17 2024, nan ,Toys,335.93, Visakhapatnam 
ORD41788,29-12-2025, Dog Food ,Food,3029.19, MUMBAI 
ORD59056,Jul 16 2024, Dog Shampoo ,Grooming,3504.26, ahmedabad 
ORD52025,25-10-2025, Fish Food ,Food,4041.33, visakhapatnam 
ORD45357,Dec 02 2024, Dog Toy Ball ,Toys,3912.78, bangalore 
ORD39236,Aug 16 2024, Pet Carrier ,Habitat,3766.85, VISAKHAPATNAM 
ORD47405,18-09-2025, Cat Collar ,Accessories,4029.27, pune 
ORD40295,02-08-2025, Dog Toy Ball ,Toys,746.18, chennai 
ORD73654,, Bird Food ,Food,2162.14, DELHI 
ORD37001,06-02-2025, Dog Leash ,Accessories,3242.22, Bangalore 
ORD96600,30-Nov-24, Pet Nail Clipper ,Grooming,1408.61, BANGALORE 
ORD72731,10-08-2025, Pet Grooming Brush ,Grooming,3788.29, chennai 
ORD54488,04-09-2025, Pet Carrier ,Habitat,4853.15, pune 
ORD70468,02-Apr-25, Dog Food ,Food,1533.51, Chennai 
ORD59392,Jan 16 2025, Bird Food ,Food,591.84, visakhapatnam 
ORD83686,08-02-2025, Cat Toy Mouse ,Toys,3193.23, pune 
ORD52747,29-Dec-25, Fish Food ,Food,3513.15, delhi 
,07-04-2025, Cat Toy Mouse ,Toys,664.23, coimbatore 
ORD56081,01-Jun-24, Bird Cage ,Habitat,1712.55, coimbatore 
ORD48579,02-06-2024, nan ,Accessories,4964.06, Pune 
ORD22449,31-01-2026, Pet Grooming Brush ,Grooming,, BANGALORE 
ORD49659,08-08-2025, nan ,Accessories,2025.89, CHENNAI 
,09-07-2025, nan ,Habitat,910.79, Visakhapatnam 
ORD96963,21-01-2026, nan ,Accessories,3380.18, chennai 
ORD27734,17-Jan-25, Fish Food ,Food,3065.1, mumbai 
ORD52552,03-10-2024, Dog Collar ,Accessories,3455.31, VISAKHAPATNAM 
ORD11770,29-03-2025, Pet Carrier ,Habitat,294.86, kolkata 
ORD37337,07/19/2025, Pet Blanket ,Accessories,1357.63, Nan 
,20-Oct-24, Cat Collar ,Accessories,671.16, Ahmedabad 
ORD50479,Jun 24 2025, Dog Collar ,,2842.03, AHMEDABAD 
ORD31452,15-03-2025, Pet Feeding Bowl ,Accessories,688.23, chennai 
,23-05-2024, Pet Carrier ,Habitat,, VISAKHAPATNAM 
ORD97317,06/25/2024, Cat Toy Mouse ,Toys,4176.46, Pune 
ORD46106,29-12-2025, Pet Carrier ,Habitat,4231.37, mumbai 
ORD55435,24-09-2025, Cat Toy Mouse ,Toys,1751.31, kolkata 
ORD17037,09-12-2025, Fish Tank ,Habitat,3959.42, Visakhapatnam 
ORD86091,27-12-2025, Bird Food ,Food,1922.26, PUNE 
ORD33828,08-08-2025, Cat Shampoo ,Grooming,1000.06, Nan 
ORD34037,25-09-2024, Cat Food ,Food,4543.81, DELHI 
ORD98871,08-09-2024, Pet Carrier ,Habitat,1432.72, Pune 
ORD60009,14-10-2025, Cat Collar ,Accessories,1542.14, visakhapatnam 
ORD69856,11-Jul-24, Fish Tank ,Habitat,1208.88, Visakhapatnam 
ORD49364,11/20/2024, Dog Collar ,,1023.8, CHENNAI 
ORD58349,06/24/2024, Pet Feeding Bowl ,Accessories,922.44, mumbai 
ORD21319,26-06-2024, Dog Food ,Food,4979.2, delhi 
ORD78863,02-Apr-24, Dog Shampoo ,Grooming,4789.49, nan 
ORD55829,29-09-2025, Pet Grooming Brush ,Grooming,3834.62, KOLKATA 
ORD24463,25-Jun-25, Dog Collar ,Accessories,3271.41, Mumbai 
ORD24742,07-05-2024, Cat Shampoo ,Grooming,, Ahmedabad 
ORD88234,09-Aug-25, Cat Shampoo ,Grooming,788.3, Visakhapatnam 
ORD76130,15-08-2024, Dog Toy Ball ,Toys,3126.07, Nan 
ORD81080,Jun 27 2024, Pet Blanket ,Accessories,931.48, Delhi 
ORD51520,, Dog Toy Ball ,Toys,4286.14, Ahmedabad 
ORD14562,13-05-2025, Bird Cage ,,2507.56, Coimbatore 
ORD91516,09/27/2024, Bird Cage ,Habitat,2031.11, mumbai 
ORD94305,Aug 10 2025, Cat Food ,Food,1236.95, HYDERABAD 
ORD70866,, Dog Shampoo ,Grooming,1324.25, hyderabad 
ORD24215,28-10-2024, Chew Toy ,Toys,616.04, Delhi 
ORD69983,07/28/2024, Dog Toy Ball ,Toys,543.22, COIMBATORE 
ORD49672,23-Jun-25, Pet Feeding Bowl ,Accessories,3730.29, AHMEDABAD 
ORD26084,20-Feb-26, Chew Toy ,Toys,516.7, hyderabad 
ORD42237,04/22/2025, Dog Shampoo ,Grooming,1206.5, VISAKHAPATNAM 
ORD83725,29-May-24, Cat Collar ,Accessories,3401.82, visakhapatnam 
ORD96131,28-Jun-24, Pet Blanket ,Accessories,4302.61, Hyderabad 
ORD22176,21-Jul-25, Pet Bed ,Accessories,1318.11, Visakhapatnam 
ORD50892,11-04-2024, Pet Grooming Brush ,,2206.61, PUNE 
ORD87173,09-Nov-24, Dog Leash ,Accessories,3868.55, AHMEDABAD 
ORD97957,02-Aug-25, Dog Shampoo ,Grooming,3184.76, CHENNAI 
ORD74340,Oct 30 2024, Bird Food ,Food,4823.16, MUMBAI 
ORD97930,19-Jun-25, Pet Carrier ,Habitat,1221.2, HYDERABAD 
ORD81925,Jun 15 2024, Pet Grooming Brush ,Grooming,399.06, Coimbatore 
ORD24017,08-12-2024, Pet Grooming Brush ,Grooming,784.24, DELHI 
ORD39526,12-02-2025, nan ,Accessories,3468.11, COIMBATORE 
ORD25669,15-Nov-24, Dog Collar ,Accessories,4080.82, CHENNAI 
ORD39285,Feb 15 2026, Dog Shampoo ,Grooming,4504.1, kolkata 
ORD58897,18-08-2025, Cat Toy Mouse ,Toys,1899.59, BANGALORE 
ORD52732,08/13/2025, Bird Food ,,821.53, Coimbatore 
ORD89394,Nov 09 2024, Fish Tank ,Habitat,3250.4, mumbai 
ORD70013,02-09-2025, Dog Toy Ball ,,2745.67, HYDERABAD 
ORD24908,, Dog Shampoo ,Grooming,1311.81, delhi 
ORD23951,20-07-2025, Fish Tank ,Habitat,771.77, visakhapatnam 
ORD66016,14-11-2025, Dog Leash ,Accessories,3095.98, AHMEDABAD 
,05-Dec-25, Pet Blanket ,Accessories,4590.65, mumbai 
ORD92907,04-04-2025, nan ,Grooming,1599.9, pune 
ORD92527,21-11-2024, Pet Blanket ,Accessories,2352.74, Pune 
,Apr 18 2024, Pet Nail Clipper ,Grooming,4086.98, Mumbai 
ORD92615,01-09-2025, Cat Collar ,Accessories,1379.21, Kolkata 
ORD67200,01-09-2024, Cat Food ,Food,1973.49, BANGALORE 
ORD47312,Aug 10 2025, Chew Toy ,Toys,4039.88, mumbai 
ORD89704,30-Sep-24, Cat Collar ,Accessories,1871.34, pune 
ORD40563,25-11-2024, Fish Tank ,Habitat,818.53, Visakhapatnam 
ORD43848,, Pet Carrier ,Habitat,3760.01, NAN 
ORD57667,02-02-2025, Chew Toy ,Toys,3729.12, BANGALORE 
ORD77580,, Pet Grooming Brush ,Grooming,638.11, MUMBAI 
ORD16982,12/30/2024, Pet Carrier ,Habitat,4796.45, MUMBAI 
ORD69510,26-09-2025, Cat Toy Mouse ,Toys,803.41, MUMBAI 
ORD75199,05-06-2024, Pet Feeding Bowl ,Accessories,, Nan 
ORD91927,Jan 12 2025, nan ,,1252.47, nan 
ORD20276,03/29/2024, Dog Toy Ball ,Toys,4906.52, Hyderabad 
ORD19226,08-Aug-25, Pet Blanket ,Accessories,3061.24, Coimbatore 
ORD13956,07-12-2024, Chew Toy ,Toys,3491.4, Pune 
,04/23/2024, Dog Collar ,,2533.28, visakhapatnam 
ORD14584,12-07-2025, Pet Grooming Brush ,Grooming,969.48, Delhi 
ORD84900,03/30/2024, Cat Toy Mouse ,Toys,1931.05, HYDERABAD 
ORD32521,01/15/2026, Dog Toy Ball ,Toys,3391.54, Pune 
ORD30335,Dec 27 2024, Dog Collar ,Accessories,759.7, CHENNAI 
ORD12597,05/30/2024, nan ,Grooming,4450.56, Bangalore 
ORD44539,29-09-2024, Dog Toy Ball ,Toys,2410.84, HYDERABAD 
ORD18000,02/16/2026, Cat Food ,Food,2956.88, Delhi 
ORD69915,10-11-2024, Fish Tank ,Habitat,4827.44, kolkata 
ORD70638,10-01-2024, Pet Bed ,Accessories,4350.87, Hyderabad 
ORD19588,14-03-2024, Fish Food ,Food,4064.67, KOLKATA 
ORD60680,06-05-2025, Pet Nail Clipper ,Grooming,1269.18, CHENNAI 
ORD24139,16-12-2025, Pet Carrier ,Habitat,3443.98, Delhi 
ORD13816,08-11-2024, Fish Food ,Food,1166.27, Kolkata 
ORD16578,28-04-2025, Pet Feeding Bowl ,Accessories,947.51, VISAKHAPATNAM 
ORD28039,16-06-2025, Bird Food ,Food,1957.48, chennai 
ORD85444,08-10-2024, Fish Tank ,Habitat,2721.92, bangalore 
ORD67569,13-02-2025, Dog Leash ,Accessories,580.42, MUMBAI 
,08-Mar-26, Dog Leash ,Accessories,458.44, Kolkata 
ORD52645,Mar 29 2024, Pet Feeding Bowl ,Accessories,2871.59, Hyderabad 
ORD28394,23-11-2024, Pet Feeding Bowl ,Accessories,3764.76, visakhapatnam 
ORD17131,07-11-2024, Bird Cage ,Habitat,1731.56, chennai 
ORD22571,09-05-2025, Pet Feeding Bowl ,Accessories,3990.04, Chennai 
ORD95899,07/14/2024, nan ,Toys,4137.67, NAN 
ORD55280,08-05-2025, Bird Food ,Food,, hyderabad 
ORD39104,12/19/2024, Pet Blanket ,Accessories,2825.2, kolkata 
ORD77274,Sep 12 2025, Dog Leash ,Accessories,4912.55, MUMBAI 
ORD82076,Aug 13 2024, Pet Carrier ,,3624.39, Bangalore 
ORD51022,Jul 03 2025, Pet Carrier ,Habitat,4552.29, mumbai 
ORD85132,10-04-2024, Dog Leash ,Accessories,3282.16, nan 
ORD62506,Sep 23 2025, Fish Tank ,,2673.54, ahmedabad 
ORD95956,21-09-2024, Cat Food ,Food,2229.65, Nan 
ORD79100,Jan 12 2025, Pet Bed ,Accessories,, ahmedabad 
,07-10-2025, Cat Food ,Food,2656.2, Nan 
ORD15784,Sep 15 2025, Pet Carrier ,Habitat,1461.09, Coimbatore 
ORD13077,20-08-2024, Dog Food ,Food,2634.81, Mumbai 
ORD31343,07/23/2025, nan ,Accessories,1052.07, PUNE 
ORD98898,Apr 16 2024, Pet Carrier ,Habitat,1282.77, COIMBATORE 
ORD29947,Oct 25 2024, Dog Collar ,Accessories,1256.27, visakhapatnam 
ORD28701,09-01-2026, Bird Food ,Food,369.75, AHMEDABAD 
ORD24256,21-Aug-24, Pet Blanket ,Accessories,4350.01, Coimbatore 
ORD67933,16-01-2025, Pet Carrier ,Habitat,1774.26, Coimbatore 
ORD68160,31-10-2025, nan ,Accessories,, Nan 
ORD33972,, Cat Food ,Food,4948.84, AHMEDABAD 
ORD81381,Jan 12 2026, Dog Toy Ball ,,2952.01, Visakhapatnam 
ORD91811,11-01-2024, Dog Collar ,,637.25, DELHI 
ORD16346,27-06-2025, Pet Carrier ,Habitat,3779.47, Ahmedabad 
ORD48098,07-02-2025, Dog Collar ,Accessories,886.16, DELHI 
ORD77024,May 11 2025, Cat Shampoo ,Grooming,4627.51, Mumbai 
